IsoWeeks,a flu,chest infection symptoms,cold flu,flu,flu nhs,flu pregnancy,flu stomach,flu symptoms,flue,man flu,symptoms of flu,what is flu,bronchitis symptoms,cold and flu,bronchitis,chest infection,colds,cough medicine,laryngitis,lemsip,pleurisy,sinusitis,fever flu,sinusitis symptoms,gastric flu,sinuses,tonsilitis,catarrh,coughing blood,coughing up,coughs,night nurse,Disease Rate
Iso Week 34,0.0,0.0,0.0,403.1482197531269,0.0,0.0,0.0,0.0,97.74845517208992,0.0,0.0,0.0,0.0,0.0,97.1092130931066,0.0,205.80312093307788,0.0,0.0,0.0,99.33811577025506,297.0759216190642,0.0,0.0,0.0,0.0,100.63057493043269,98.1567611215967,0.0,206.48593867752385,0.0,197.0731552430532,1.250256005
Iso Week 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.33201105799947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0427499895148,0.0,297.2995975045878,0.0,0.0,99.04776458764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.7903390526096,197.62957393157131,0.0,1.287526019
Iso Week 36,0.0,0.0,0.0,323.82613881507024,0.0,0.0,0.0,0.0,432.88960080921214,0.0,0.0,0.0,0.0,0.0,0.0,105.02415661046334,0.0,0.0,0.0,0.0,0.0,312.498057248033,0.0,0.0,0.0,0.0,0.0,0.0,224.1173986374235,224.1173986374235,0.0,0.0,1.703135296
Iso Week 37,0.0,0.0,0.0,532.8948295437212,0.0,0.0,0.0,102.99898867825752,418.06737803280976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33864170355038,0.0,0.0,0.0,0.0,102.69802589162548,0.0,0.0,118.82582960434164,0.0,0.0,0.0,0.0,0.0,0.0,98.7416127854376,2.313717557
Iso Week 38,0.0,0.0,0.0,308.5006708336561,0.0,0.0,0.0,102.17324769414758,198.14855333125567,0.0,0.0,0.0,109.4210934547992,0.0,306.4434820674431,197.02238861264385,0.0,0.0,0.0,0.0,101.20257174885462,97.89761728457589,0.0,0.0,0.0,108.87512541328866,196.0820179440844,0.0,0.0,0.0,0.0,0.0,3.13514671
Iso Week 39,109.3882401415509,0.0,109.3882401415509,405.7043660032053,99.00843204707728,0.0,0.0,0.0,205.89617088456131,0.0,0.0,0.0,0.0,96.57433407489408,109.2300543258172,0.0,96.57433407489408,0.0,0.0,0.0,98.95668475968594,297.5321750778848,0.0,0.0,0.0,0.0,206.71963117935175,109.32104140287966,0.0,0.0,0.0,0.0,4.894212186
Iso Week 40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5990973613065,0.0,0.0,0.0,0.0,0.0,0.0,98.85264889630916,395.6132149598419,0.0,0.0,0.0,98.93499176224452,0.0,0.0,0.0,202.26227418750017,608.8401918315843,0.0,0.0,0.0,0.0,0.0,0.0,5.711558154
Iso Week 41,0.0,0.0,0.0,508.9754735691764,0.0,0.0,0.0,0.0,548.8917227241756,0.0,0.0,0.0,0.0,0.0,204.46148070783303,0.0,200.2577226055715,0.0,0.0,0.0,110.4753060953278,413.2362909348079,0.0,0.0,96.97480826417068,0.0,0.0,100.00401228179932,0.0,0.0,0.0,0.0,6.476834805
Iso Week 42,0.0,0.0,0.0,598.7847055408189,0.0,0.0,0.0,0.0,184.99798428265763,0.0,0.0,0.0,0.0,93.38439728636877,107.22098996174134,0.0,0.0,0.0,0.0,0.0,380.5132896720089,0.0,0.0,0.0,286.1018011067184,90.97814259028698,200.35525570884496,99.65196732095994,0.0,0.0,0.0,0.0,7.296121185
Iso Week 43,0.0,0.0,98.51762813803808,194.75839203778492,0.0,0.0,0.0,86.82491174692152,724.310374824002,0.0,0.0,0.0,0.0,99.51136454567674,166.3242279679344,0.0,99.51136454567674,0.0,0.0,0.0,0.0,180.7938598334831,0.0,0.0,0.0,188.5129400928201,261.39269199411103,0.0,165.93756679763686,165.93756679763686,0.0,0.0,5.955189225
Iso Week 44,0.0,0.0,0.0,760.978884724468,0.0,86.72161219346121,0.0,92.64359229718193,446.5564281988868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.38863435500616,0.0,0.0,0.0,99.03293525459397,91.60902370378008,86.86608794520059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066208331
Iso Week 45,182.97252538904488,0.0,98.6586420317257,543.6641579312142,0.0,0.0,0.0,185.3932282710361,356.1876773620853,0.0,87.81629043981768,0.0,0.0,0.0,85.37834715620453,0.0,168.30641771903902,0.0,0.0,85.23021388865787,0.0,173.66599421987078,0.0,0.0,0.0,278.1397717616704,0.0,0.0,0.0,85.09344574264362,264.1035524511788,97.949575384957,6.569480613
Iso Week 46,0.0,0.0,97.0093040408008,519.6729144438867,0.0,95.40709693122812,0.0,178.06196733949673,763.6177337434682,0.0,0.0,83.28742719429964,0.0,96.5817562588602,128.14234400813967,85.25428928842584,179.94930568349432,0.0,0.0,0.0,83.33287071581323,168.46254631422087,0.0,0.0,0.0,0.0,128.16024498990427,83.04460665837443,0.0,0.0,86.06317528675655,0.0,6.870510908
Iso Week 47,165.5837867728265,0.0,0.0,839.8011366058319,79.68117951815704,0.0,237.49562459741892,0.0,818.9365600493177,0.0,0.0,0.0,0.0,0.0,0.0,257.04581098203295,0.0,0.0,0.0,0.0,167.24130632709907,81.13091728345253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.19849818019914,303.06583080822014,7.048726596
Iso Week 48,0.0,0.0,80.0271902196881,831.7856391285812,0.0,0.0,0.0,80.10530611096415,346.48736749821484,0.0,0.0,0.0,0.0,0.0,259.4457753402599,0.0,79.94285139487106,0.0,0.0,0.0,165.46496740979563,173.90537811388734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.06596796786926,0.0,0.0,6.582247452
Iso Week 49,243.83055175140652,0.0,159.9714695565453,1204.882947352446,0.0,0.0,0.0,256.38914417070504,588.6615561327886,0.0,84.33763797037831,0.0,0.0,0.0,0.0,254.166579694496,322.3183020788956,80.73615837877821,79.84448289757289,169.9352808049611,334.44005225148004,249.0618958159203,0.0,0.0,152.82440638414667,91.05824427658126,256.1391643103961,0.0,0.0,0.0,0.0,0.0,8.309272243
Iso Week 50,85.07215893436624,0.0,0.0,1632.3421348591366,0.0,162.03962926682655,84.81421164000277,176.11134194412605,420.1451853473339,84.84949206088864,84.38178359001733,83.59327179477957,0.0,0.0,174.51071733192424,0.0,0.0,84.88480187054496,162.3095827035509,0.0,84.78067374190509,81.38474125397818,0.0,0.0,0.0,0.0,169.56134745028749,0.0,0.0,0.0,0.0,92.08593571763632,9.217719154
Iso Week 51,0.0,0.0,87.17929363364419,1040.7892732107016,0.0,0.0,0.0,0.0,506.7573953133832,0.0,0.0,0.0,0.0,0.0,86.93573109298397,0.0,0.0,0.0,0.0,87.70740907273715,179.92971366298585,87.74392342711614,0.0,0.0,0.0,87.85364903107721,0.0,154.3323300136005,0.0,0.0,0.0,0.0,12.98800869
Iso Week 52,77.47846018823961,0.0,156.4600885555445,827.816463827808,0.0,0.0,0.0,0.0,79.4306690620343,0.0,0.0,91.27423536046447,0.0,0.0,329.6404391079051,0.0,317.174949475822,0.0,160.8013382985826,0.0,0.0,171.52160265801783,0.0,0.0,78.33244647307183,0.0,170.9975006013051,0.0,0.0,0.0,0.0,0.0,14.83888886
Iso Week 53,168.0545741097039,0.0,169.74406753418882,762.2861292961094,0.0,0.0,0.0,79.52167839609285,304.11076295521,0.0,0.0,0.0,82.18977650643876,0.0,82.18977650643876,170.533356121625,0.0,0.0,0.0,0.0,163.73140761041512,227.46551192262956,0.0,0.0,0.0,0.0,0.0,167.6181279473563,0.0,0.0,0.0,0.0,14.49718197
Iso Week 54,0.0,0.0,226.31404850149244,891.5583919160766,0.0,0.0,0.0,0.0,624.7219276012098,0.0,0.0,0.0,0.0,0.0,302.68586029769324,0.0,152.5175009592302,0.0,0.0,0.0,304.0432686133469,152.73944342344956,0.0,0.0,164.57314795896505,78.23477820704493,223.9924615846344,0.0,0.0,0.0,75.03928286802395,0.0,23.64962367
Iso Week 55,288.19603596856444,0.0,139.40853516634337,762.2628289993124,73.85323214478387,0.0,0.0,73.38013220080052,437.9792809392179,0.0,0.0,73.76106918452624,0.0,0.0,153.0941338190214,470.92395065558,0.0,171.32515221489507,73.79176467448417,77.84787386802216,74.86463773372051,0.0,0.0,0.0,136.03328613607823,0.0,78.194749403847,0.0,136.37294471797597,0.0,74.98925632556227,0.0,24.30192157
Iso Week 56,0.0,0.0,0.0,878.4161470790672,72.58358080419082,77.97402965254214,0.0,87.7020691556805,321.73173727028285,0.0,0.0,0.0,0.0,0.0,316.46985425866654,0.0,366.90767176370855,243.7613843325749,155.45168405415524,0.0,74.47452238785719,474.6258359229778,0.0,0.0,72.52332046741948,76.578286431432,237.57130577997677,72.70440238408979,0.0,0.0,242.7159819590925,0.0,17.42143527
Iso Week 57,0.0,0.0,79.52808683249725,772.1268469871864,0.0,0.0,0.0,296.06396748531324,477.0972783133541,0.0,0.0,0.0,0.0,79.7105421512607,479.8557219136487,74.88782806441183,157.71599176192836,79.89233250959448,0.0,0.0,143.10179996382234,75.33896401762102,0.0,0.0,0.0,163.20283414328975,0.0,0.0,143.34000514775636,0.0,77.94052621793354,77.74640289924817,20.59031139
Iso Week 58,0.0,0.0,75.36267709192195,414.3527083065932,0.0,0.0,0.0,165.1475080336491,233.81317504873667,0.0,0.0,0.0,0.0,0.0,493.6524665908268,79.88925450429629,302.21549141569506,0.0,0.0,0.0,0.0,168.33286284249235,0.0,0.0,0.0,88.30480059535992,392.4059966352879,79.54019296755939,0.0,0.0,89.34368368825787,0.0,21.59427443
Iso Week 59,76.91036115797546,0.0,82.50093447911911,1126.4340251856545,0.0,0.0,78.49431649205215,276.4782242914539,159.61906901550242,0.0,158.9548198360296,0.0,0.0,0.0,318.3056245112122,165.84142195747108,424.7500526320383,96.81358943671744,0.0,78.06184345528358,84.71667599064413,355.50308003959407,0.0,0.0,84.61104419080837,0.0,0.0,155.817217512143,82.85169664817866,0.0,95.5397410703077,175.67333709467465,20.67504006
Iso Week 60,0.0,0.0,296.4354075601029,651.6313959733859,0.0,0.0,0.0,387.0281051858415,515.9459686222998,0.0,206.2148256466553,0.0,0.0,213.76217864484047,285.44183661766084,308.70285916528235,284.77667400275334,0.0,0.0,101.69281417493134,479.599118208653,93.2132841046545,101.69281417493134,0.0,101.56601511363615,101.71192060999395,101.07701463327427,90.68977175367812,166.9976315018964,0.0,0.0,89.96626175281013,15.99726613
Iso Week 61,0.0,0.0,162.28406255463594,1056.8709577784953,0.0,0.0,0.0,0.0,243.4780737767161,0.0,0.0,0.0,0.0,0.0,0.0,380.91641697757865,340.5926652240413,285.4277846782808,181.735412138736,0.0,511.5306742369904,371.217388177919,0.0,0.0,0.0,0.0,163.6594073663236,121.5743085082088,0.0,0.0,0.0,0.0,16.2119585
Iso Week 62,0.0,0.0,75.49103713925119,1822.551537657264,0.0,0.0,196.2939194936116,152.24027616153958,625.0860017688532,0.0,0.0,0.0,0.0,0.0,350.7273117194027,482.9894255454301,0.0,148.34663413404138,129.599308132479,0.0,778.295646857929,877.1345340063817,152.87381867208913,0.0,0.0,74.21254119250402,656.4355187274222,203.5028194781174,74.02777973366588,74.02777973366588,74.79765607350255,0.0,17.58688794
Iso Week 63,206.60415784023164,149.5527106799743,139.3278444176662,862.966692071943,0.0,66.40801581122123,0.0,73.57566314312862,274.3716516301825,0.0,123.797263299679,0.0,0.0,0.0,0.0,133.20244573079893,73.36142453386893,139.96264739926838,0.0,134.85390137757742,77.1863015404925,333.68395238861405,0.0,0.0,207.65601204252116,0.0,209.33827005495328,0.0,0.0,0.0,0.0,0.0,18.2904103
Iso Week 64,0.0,0.0,141.06678308764307,964.7137837749984,0.0,0.0,65.04050596906282,216.1175175230955,329.92029339276417,0.0,71.79475547649967,0.0,133.30166429445185,65.88423963008276,283.93876776660306,120.34018599847502,242.20440946756932,65.22973439889977,0.0,0.0,142.497285619767,0.0,71.58604975976104,0.0,0.0,0.0,281.12538458321814,70.8523883539527,71.52664224210213,136.64811151648934,78.73543109912303,65.96656063415348,16.28517752
Iso Week 65,0.0,0.0,68.80445349084376,429.0490727666526,0.0,0.0,0.0,0.0,209.30490214933005,0.0,66.73643832916106,0.0,0.0,0.0,374.0800197910326,69.6172642141696,201.43033747482767,132.805325693236,66.5424370250041,69.53338447726787,201.68181091736005,136.1591482208783,0.0,0.0,76.70969195775909,76.09291215426568,69.22239827738036,66.48721507860678,0.0,0.0,69.47568041648955,0.0,13.35789351
Iso Week 66,70.23219421846677,0.0,70.23219421846677,793.4516553962454,0.0,69.82977709295163,0.0,137.15771580702128,267.1464152205545,0.0,211.24189096180817,0.0,0.0,0.0,200.03579352202087,69.49242520711604,343.42462190788564,69.49242520711604,98.64990475876094,76.21333278032479,418.2986943094913,76.11830373891567,0.0,0.0,208.5102107634636,0.0,143.7257389422346,69.45027635787908,211.22404444306383,75.99196629928147,145.4422426571605,65.3405387382207,9.69120956
Iso Week 67,0.0,0.0,132.8780265299187,984.2850317204562,0.0,120.5364889494464,69.29214104916299,202.1619752358513,363.1469490654248,75.66303708416997,65.83672656890778,75.44326900183715,0.0,69.59134352064606,547.2483480558201,133.93208153642595,131.69169864433965,69.59134352064606,262.81549706882055,75.85338573117086,75.66303711157153,380.8694495756002,0.0,68.69126850319071,0.0,134.05615660472904,133.18442178004747,252.9257866231896,0.0,0.0,68.05869860823951,190.30182151076352,6.31071599
Iso Week 68,134.29218588505333,0.0,0.0,732.8359914362863,69.08511906530063,0.0,136.0290767015236,204.9781470102052,519.9429635721879,0.0,65.78786081146474,0.0,0.0,0.0,70.56569665659191,134.6859847381434,70.5825631182078,0.0,135.4076814531968,0.0,65.78786083529,254.5190266930692,276.5268404793933,65.59677580177686,65.90119414117865,253.26156408612655,252.6567037953924,65.59677580177686,0.0,0.0,188.0849871661387,70.6538670450541,6.8340848
Iso Week 69,76.86165390900639,0.0,74.53044024970657,635.2409808472346,135.6181923266856,0.0,75.90750484358027,224.23179736585675,268.20103684962754,0.0,0.0,0.0,0.0,138.49466290797406,358.87059870379187,125.29458045642863,0.0,0.0,137.2146046214977,0.0,199.5572193419189,147.3731682652011,73.56418117770004,0.0,72.13292561389231,212.4463631362756,73.47245250697601,0.0,0.0,0.0,145.33600204577118,0.0,4.677054988
Iso Week 70,0.0,0.0,0.0,1204.9968359763504,0.0,65.61601797096823,0.0,0.0,288.4446571808203,0.0,77.23028639848992,0.0,0.0,0.0,493.9567766091287,73.45913918440951,201.6889699815802,0.0,196.40122447770435,0.0,64.29912065475519,0.0,0.0,0.0,65.77958098443695,65.01713281541349,182.64450771605289,0.0,193.24167670263347,73.27625336178653,73.27625336178653,0.0,4.478521013
Iso Week 71,189.2824150451084,0.0,74.20504598155621,1119.041695734703,0.0,0.0,0.0,261.01351071272023,516.2396651390492,0.0,0.0,0.0,74.27999164087304,0.0,341.53649546643965,65.41590447458744,460.18706691190994,0.0,133.84294521453165,0.0,192.9877221218071,139.66680488603933,0.0,0.0,0.0,65.46851272087243,65.26565084365247,193.15642302311585,66.4130642072614,66.4130642072614,66.4130642072614,0.0,2.949308329
Iso Week 72,0.0,0.0,72.46607588144742,2721.801852846277,0.0,130.43276358762725,0.0,451.7039397182375,343.63960235812885,0.0,205.2870243729996,0.0,0.0,0.0,67.88602172487845,74.07567019284313,413.6716705509774,0.0,74.1681491313427,0.0,277.81827146023085,138.7359324134536,0.0,0.0,214.0564010685028,0.0,326.5605675646861,313.5387896658713,0.0,0.0,126.2630005840872,74.04489509315336,3.551758995
Iso Week 73,67.47064460459987,67.90870197386555,0.0,1099.9475955815533,64.09379024835191,0.0,0.0,273.2777987496344,391.9901146486308,0.0,0.0,131.79245654973622,0.0,64.83642641218644,64.18313464658755,63.90716108459869,199.5367745288127,0.0,132.31678530567825,138.95878487413748,193.19589688582408,64.83642641218644,0.0,0.0,269.35076614698846,67.41934507287898,64.02334261106022,64.02334261106022,131.08326719222356,63.74805612017602,100.38596624157248,0.0,4.45495086
Iso Week 74,263.3345487014448,65.81050226211916,66.70526160997719,1663.419722496241,0.0,69.5312543710967,64.38655463750239,181.5086780023992,192.5496800155444,0.0,244.89524099392895,0.0,68.98780935786345,0.0,447.035302877924,135.1522450915099,276.77759313991135,244.96409281710157,0.0,65.8077493426157,76.55934701047235,164.31831058479727,68.37720859227865,0.0,68.93031954810151,0.0,311.9353483496052,141.09638199209223,0.0,0.0,66.32957152803868,0.0,3.522413057
Iso Week 75,0.0,123.91686837546652,140.27829927440072,904.6888101157996,0.0,0.0,0.0,0.0,355.33215606919754,0.0,0.0,142.05042978461543,0.0,0.0,72.84521367781316,202.800030581122,221.28741455558105,81.14567883120229,0.0,72.39238385975749,134.09186781473977,0.0,0.0,0.0,141.932054509784,154.40345822662806,66.14497812823545,73.01550819988321,67.76015877201546,135.52031754403092,80.64125064599466,223.6819795429765,1.79018976
Iso Week 76,0.0,0.0,151.02560684420993,648.0136351449271,0.0,0.0,122.78510330959362,147.00646210947147,293.6200592884938,0.0,0.0,0.0,0.0,0.0,219.4799623214006,72.28326041454277,120.74717628323994,73.71700692816655,282.3097179412684,0.0,120.74717617225326,302.4161594244518,0.0,155.74059625124974,0.0,73.44521249687223,359.1566203775143,0.0,0.0,0.0,0.0,75.15316806541455,2.804953098
Iso Week 77,0.0,0.0,148.7425599791537,635.1329031256682,0.0,0.0,0.0,232.2999877631678,81.66128141265291,0.0,0.0,0.0,0.0,0.0,81.4579753188752,74.85275023244587,0.0,0.0,0.0,0.0,82.17732290987351,221.8763414112777,0.0,0.0,156.3160043768727,0.0,156.00617864414644,0.0,0.0,0.0,0.0,0.0,2.547890651
Iso Week 78,0.0,0.0,70.38475993130443,849.1777204474331,127.22007748778292,124.30732068478656,0.0,0.0,65.81511459820095,0.0,125.52522203799592,0.0,125.10854093148389,0.0,200.7014376355128,70.86293372463776,203.4676563938617,65.48723505117351,206.74421151181545,72.6205456670368,0.0,401.6795450027652,0.0,131.47864759497017,77.60547957334111,128.8996007194503,142.0398636878971,128.3654125184184,0.0,0.0,0.0,72.25607781109602,1.93282708
Iso Week 79,0.0,0.0,0.0,410.68610531913873,71.38733874263473,0.0,0.0,71.38733874263473,71.29817886838744,0.0,0.0,0.0,0.0,0.0,66.53899659905207,70.5309389165151,311.45851300628703,0.0,0.0,0.0,0.0,134.65735630015234,0.0,0.0,0.0,0.0,193.57214185474805,117.10634898588076,70.97315605579097,70.97315605579097,63.84394051653612,127.16727838048912,1.507553681
Iso Week 80,0.0,73.4109441112063,0.0,328.8837896185526,0.0,0.0,0.0,0.0,277.6809014846784,0.0,0.0,65.42907563405791,0.0,73.7928854566793,265.93244010887616,355.31816020682663,259.2926648837793,0.0,73.24042577678733,0.0,61.66925502653827,0.0,0.0,0.0,73.85417519032947,61.90041844707973,183.55112301004024,63.840677672240886,126.64607682237668,61.74480569677252,0.0,0.0,1.775684125
Iso Week 81,184.3093267544541,64.78957886266986,115.5584358770416,598.6102027421987,0.0,0.0,61.33453449639568,76.015032928387,448.67212129222713,64.53469969945263,0.0,0.0,0.0,0.0,312.8800656514226,128.34550702615311,64.83073047474754,0.0,0.0,0.0,187.34418521006975,244.64665474271385,0.0,0.0,0.0,64.57372459134999,137.03256199529605,119.51382748775234,61.8908769589201,61.43224308955466,126.31859832474036,0.0,2.278358443
Iso Week 82,0.0,62.30353107707394,0.0,553.5850177820106,0.0,0.0,0.0,125.37882169118804,192.3513836572192,0.0,0.0,0.0,0.0,0.0,254.35547107946195,298.1074167994815,62.05673890468879,0.0,62.39035278323086,0.0,61.36488290030356,64.06554317075776,0.0,0.0,0.0,169.5850155065635,126.43706301493695,107.51733508558571,0.0,0.0,0.0,0.0,1.743112816
Iso Week 83,0.0,0.0,107.55766905503744,453.86190026836266,0.0,0.0,0.0,186.56667544968005,251.80334225791225,0.0,0.0,0.0,0.0,0.0,132.68190963432485,60.43439289586846,63.30382320028246,0.0,60.87787271528789,0.0,0.0,124.1991046779631,0.0,0.0,69.16167318956388,109.30942245897884,0.0,121.54554827884512,186.84690808198985,60.59306946249823,0.0,0.0,2.35155521
Iso Week 84,69.15974213495252,0.0,0.0,540.7143931756078,0.0,0.0,0.0,179.31212889590526,371.09613151412486,0.0,0.0,0.0,59.74752723633818,58.9672206761503,242.84457610240105,58.9672206761503,63.148366602393416,0.0,0.0,0.0,0.0,127.44540332271264,128.4381249603814,59.250296822865145,64.7718796375428,0.0,177.83419911579475,59.0897626906886,0.0,0.0,119.99845477233048,0.0,1.884940921
Iso Week 85,0.0,0.0,0.0,565.1544646131357,67.2619976865637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.9260739882172,292.1239198365739,121.83456205537414,60.02509605421477,61.32232458835263,197.53915664772464,62.42340498632694,0.0,117.8253881075204,0.0,0.0,0.0,290.3858672785495,117.90137614778524,0.0,0.0,0.0,67.69701045055271,2.414813251
Iso Week 86,59.65681988191563,0.0,59.65681988191563,389.0103701016947,0.0,0.0,130.2799712758955,66.31891335043788,245.72991446713093,0.0,134.5867089795032,0.0,0.0,0.0,58.69198808673842,0.0,64.97075148311374,0.0,0.0,0.0,0.0,122.89437494195602,0.0,65.96028360348473,65.90545375946134,59.57308320183714,262.5053648960804,151.8933738708096,0.0,129.30134554072882,0.0,0.0,2.219831634
Iso Week 87,0.0,0.0,0.0,300.64410754491536,0.0,0.0,0.0,0.0,174.71617332276554,0.0,0.0,0.0,66.80203900907371,0.0,199.04657837943856,66.80046879217336,388.1848664345497,63.85017131709132,211.0791649105359,0.0,250.40015698971595,176.41806749615566,0.0,0.0,0.0,0.0,136.86410830088477,64.43352497955648,136.86410830088477,72.43058332132829,0.0,115.59327673967222,2.677292289
Iso Week 88,0.0,0.0,0.0,625.3231087872412,0.0,64.91240721424096,59.8700616344748,0.0,319.2016736784211,63.871484127798105,64.54902957135737,0.0,0.0,59.49680684014444,255.03806399550948,155.12591329775162,63.52709204767706,65.40801732287248,107.26761523634006,0.0,0.0,59.49680684014444,0.0,0.0,0.0,65.39368675071714,65.36650733173204,0.0,63.85091194378974,0.0,0.0,0.0,2.743333699
Iso Week 89,60.80232810738848,0.0,0.0,666.7528990194678,60.54819280720955,0.0,0.0,121.08583579010131,171.7491849652899,0.0,60.79009352944532,61.16037379099511,0.0,0.0,122.87205814033456,231.0668110670069,0.0,0.0,0.0,0.0,62.32581494869618,291.1671481812798,0.0,0.0,0.0,0.0,171.65617547405594,121.2932809610427,0.0,0.0,0.0,0.0,2.75502694
Iso Week 90,70.86512741323763,0.0,65.2724391116078,394.63723610044286,0.0,0.0,0.0,66.2278362119245,126.30607165511368,0.0,0.0,0.0,0.0,0.0,0.0,133.76034875737108,0.0,0.0,65.3897982836937,0.0,70.76861609107473,61.88656570481884,0.0,0.0,0.0,0.0,137.06403826219093,144.6187045207002,131.87423669854857,0.0,0.0,0.0,2.051741501
Iso Week 91,0.0,0.0,0.0,423.522966743794,0.0,62.42355136390479,62.42355136390479,123.87148540614308,131.6268947127874,0.0,62.667002821422514,124.86102632432842,0.0,0.0,249.3326316756608,0.0,188.1689044276661,63.00590905869621,0.0,0.0,67.77668654909239,67.58124143957427,0.0,0.0,120.7014438048716,0.0,255.3491848727054,120.80186100799672,0.0,0.0,67.6076673436878,0.0,2.648425962
Iso Week 92,0.0,129.89695912692656,59.76550919910314,561.3705507695826,0.0,0.0,0.0,130.4380429604757,319.84765147044624,0.0,0.0,0.0,0.0,0.0,186.0642112179808,119.13949282006116,132.83270353629433,0.0,0.0,62.98802714870597,0.0,122.83556619793583,0.0,0.0,0.0,0.0,157.5984133398972,62.663845539664,119.32046353646828,119.32046353646828,126.90554382022896,0.0,4.501560541
Iso Week 93,192.22496560419185,58.70423077519201,59.59341928953496,449.4617643046496,0.0,0.0,0.0,0.0,179.24556888331117,0.0,59.344118531713534,0.0,0.0,0.0,61.41205237425523,0.0,70.32829096648877,0.0,131.9363712831046,0.0,0.0,189.54745283359532,0.0,0.0,0.0,130.8489449096838,59.61528982563989,0.0,130.79456048093894,0.0,322.5791327616972,0.0,5.468395711
Iso Week 94,0.0,130.5223381313089,0.0,325.6330675709156,0.0,0.0,0.0,63.76656664292513,357.62250702104353,0.0,0.0,0.0,0.0,63.68722208395149,63.68722208395149,127.08450597310602,63.68722208395149,0.0,0.0,0.0,127.24316322642343,131.7967312798209,0.0,132.666213357372,0.0,64.86863614185266,0.0,196.60712614645425,0.0,0.0,196.4857862695468,0.0,7.554528091
Iso Week 95,0.0,0.0,60.70347872401662,1147.4386819897795,0.0,60.67407439284507,0.0,62.10260545000377,390.5517352691453,0.0,0.0,0.0,0.0,60.29580704952826,123.11388636387508,0.0,70.57544372754207,0.0,125.17129932813894,0.0,191.7598171619029,120.80398585070792,0.0,0.0,0.0,0.0,0.0,60.42986808813593,58.745058386533344,58.745058386533344,0.0,0.0,7.299274079
Iso Week 96,0.0,65.02757137969027,0.0,478.2017078921704,0.0,0.0,0.0,63.26921186396147,123.37191925142182,60.36413820685143,0.0,0.0,0.0,129.3001313373833,128.72520911289232,253.80379317897405,63.42376746223603,0.0,0.0,122.65697407135096,91.72679321977456,129.33378925340176,0.0,0.0,0.0,63.1864184339066,230.68948039875048,60.31404348595808,0.0,0.0,65.25989471853521,0.0,6.488352326
Iso Week 97,0.0,0.0,63.83246118143159,733.0039413559678,66.30171070437115,0.0,64.59638386585414,0.0,235.613336591621,0.0,0.0,0.0,0.0,0.0,137.83496683447487,0.0,127.78610052694611,0.0,117.61342385186512,0.0,0.0,137.39217147889056,0.0,0.0,0.0,0.0,210.8463907325909,0.0,0.0,0.0,0.0,0.0,6.468924008
Iso Week 98,0.0,0.0,193.9906276288994,740.0984114661787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.46768634918027,0.0,194.9709860061814,0.0,67.90460501701058,0.0,0.0,193.25755437406005,0.0,0.0,63.45608024986927,0.0,64.23918411613226,0.0,0.0,0.0,0.0,67.6224918700506,5.824187907
Iso Week 99,0.0,0.0,0.0,603.2207923862516,0.0,0.0,0.0,63.81868937726745,554.4317661163954,0.0,0.0,0.0,0.0,0.0,180.9332834865633,187.3108628590331,63.87191592795175,0.0,0.0,0.0,0.0,65.8637242183161,0.0,0.0,0.0,71.44019407630886,114.51566903497772,0.0,0.0,0.0,66.67850162248901,65.61745352952705,5.292259519
Iso Week 100,0.0,0.0,0.0,792.9626274271686,0.0,122.42376855884194,0.0,129.1680125410059,194.0935458624017,0.0,0.0,0.0,0.0,0.0,0.0,131.47697520776526,122.4747997419354,0.0,120.68093189933012,0.0,122.78188228368776,313.6783093351087,0.0,65.44665085501951,0.0,0.0,134.0468644354041,65.59020856087562,0.0,0.0,68.05572199887717,0.0,6.833252245
Iso Week 101,59.279278877991096,0.0,0.0,750.1594959208456,0.0,0.0,0.0,0.0,276.6161262105816,0.0,0.0,72.39726412947728,72.51802679158614,0.0,194.28227936167343,59.6883843137387,121.24642558321952,0.0,0.0,62.101765673711576,67.07961160309127,204.1142453172076,0.0,0.0,0.0,189.85112402984163,58.80854024215373,138.98090200625245,0.0,0.0,59.564188813562,0.0,8.590947768
Iso Week 102,0.0,0.0,131.09415075693067,1230.3808485986665,0.0,102.91964495326282,0.0,165.0290063871856,543.4189373213181,0.0,164.62814083285477,0.0,0.0,130.83346649173933,125.04292042241973,62.98721792133767,125.04292042241973,0.0,0.0,0.0,125.32195565904772,194.4025807794772,62.25271825354826,0.0,129.89849889457545,194.07888986247156,61.98871061799753,0.0,124.085991330597,61.98871061799753,131.36144325336082,0.0,7.621747895
