IsoWeeks,cold flu,flu,flu symptoms,flue,bronchitis,chest infection,colds,laryngitis,pleurisy,sinusitis,gastric flu,sinuses,tonsilitis,Disease Rate
Iso Week 325,120.27801620619124,43463.8662482623,4666.125770123938,1650.8379076764145,103.7745761329403,99.94659416303952,104.88884585511605,78.57899332445501,63.16758196126934,161.26255669064554,43.33264337750266,85.96988280011892,102.35246446609638,6.06111078
Iso Week 326,114.56192165274784,20027.193049051213,3163.1531804885235,825.3654001717157,102.49210199082889,102.09964202479536,60.86927248976336,70.78385137333801,83.95582672711205,118.45583971146868,18.70521552937405,63.06460877539804,90.91965438440025,5.66384766
Iso Week 327,84.52861214797387,9066.34374865024,1388.3376800203732,393.9560858659901,124.43558223166882,105.35241920251796,86.12792071728053,85.48382340247895,110.7366697023296,128.58815133489134,21.9018959256125,77.26060884973815,56.97515741336474,3.775444609
Iso Week 328,63.294652285879,4719.038392711062,702.9014199372831,272.1003529782022,76.67452722441739,124.11816421995908,102.00656344445044,73.06138447712415,85.84586911651876,109.125727399422,0.0,66.37560740805002,88.29809433526702,3.54010944
Iso Week 329,58.31419841856178,3097.75125261752,545.7011889660841,295.6534140377853,53.22862550006197,82.90984928524895,76.82143372814005,66.33665208740656,82.59093435604835,103.43225377336805,18.04348529491856,85.2907317772552,114.67177219586372,2.987210332
Iso Week 330,67.97044139751067,3079.727798015368,546.6388175553492,266.43070673618706,77.34926932819666,119.97861735725766,91.88323167185406,57.19823369213465,51.73622543889576,148.23151874420063,29.268609198010623,40.89815770009126,38.162445346788274,3.842777205
Iso Week 331,67.3011877471037,3516.2555465112314,638.909355376725,280.825484774785,79.11503370078587,113.30020577495088,50.14290697793314,79.58412920312651,73.08935816585317,147.70052356830598,40.52607705193913,49.2672487845794,75.69846891937638,3.340244815
Iso Week 332,37.6272552224092,5784.229167228402,1194.7908229373954,419.9366215918102,93.13731892823644,111.94213474366413,103.68193248750715,65.28733869024842,75.83717048761456,104.44982951072102,17.652102261683847,88.88925754551522,76.23155636423701,2.614404059
Iso Week 333,35.352338530374695,6907.66091337184,1538.5025633520247,474.8387117671114,92.2926612081548,74.46741455581095,95.850519150478,78.3946410053682,71.91968625463012,107.19571163117756,52.729524474989375,79.77039359326749,76.23719932263548,3.396921405
Iso Week 334,38.64279359925846,6626.149678228686,1576.5770238052712,366.6077360914933,86.74760871770198,94.98359802361874,80.82967446922407,49.1767689761008,68.30911911697338,109.07553766255069,44.87151103078491,49.655519117165,73.66575665526899,2.957126107
Iso Week 335,42.666039272722536,8671.645579649461,2004.6349845875693,387.1622263476161,89.84213931244128,71.08547158231899,81.62695441297898,68.73567289451995,62.8743886434964,89.81819823707667,27.790468433045355,59.55099602650572,78.18511192716905,2.547750728
Iso Week 336,79.99380461606214,15207.31591904239,4236.361438139359,686.0508212385978,75.11633945653216,94.3986542499807,81.10639553505784,66.61146772579721,58.99624464541446,108.79611930672276,23.5292925995128,56.45247302239627,67.55831392940331,2.271395409
Iso Week 337,94.45862367079243,21718.59165673423,6423.308050261426,831.4346740543873,77.88328217244987,66.30803577605846,61.80120188925643,46.46302829947378,75.37105983822035,129.63414714339936,27.368792162959103,81.11055328590601,71.30089796301976,2.22903923
Iso Week 338,150.56321222069542,38243.49276711937,10446.267136767688,1460.3063723288317,76.70350608315299,96.63644036346471,67.34233098040055,27.441302969268285,84.58510767428338,123.88743471129308,44.094410191343634,58.07181827660918,78.47140407259653,1.962783659
Iso Week 339,130.07902017748748,38274.93924434112,9185.915210105111,1486.105557331127,89.28856677013269,115.03498063847734,93.13557288833718,58.224706986948426,68.61247408495348,112.04270218082245,40.88625113542606,86.83387629077882,87.03075027358413,1.453015006
Iso Week 340,97.46318442863172,20646.60103697865,4819.479905706528,787.0336042582788,82.39276531579718,110.29722362065256,89.98912173086266,83.5203513225869,75.88973096072523,122.77883405638366,39.50076943209625,74.75096814007851,98.45283308792725,1.757957566
Iso Week 341,91.24499205407662,12436.815568855607,3145.392030477327,580.0016967603332,94.9745362761922,82.94526459616029,97.85373980920492,104.23697611434751,93.66692173085607,156.7802258162667,13.483266715990611,77.20069341474448,92.560625487278,1.718871242
Iso Week 342,57.97820702045504,8787.524207178712,2226.8568678732527,402.5496414001595,69.06210633901915,149.17278567029257,73.78916763313312,65.48487892297821,54.63282356617335,143.53670183453738,18.14619379897488,48.98882773528242,59.96386041866664,1.9063797
Iso Week 343,47.50399553361471,6032.2424952685815,1571.6360805865947,320.7464038821369,61.17978571304223,101.0364984992806,71.29943257154615,41.29705460371008,46.08588442205433,132.15549164200078,27.782934893671516,31.885000254785687,44.23381285248779,2.408579051
Iso Week 344,68.39821558738389,4420.526925312199,1189.4812046908878,290.41674177277486,92.41720390003056,93.29899495646757,64.6306859327361,67.86062013459211,105.11146634962031,145.8433650963331,30.8855621892772,71.43347132670586,59.01289753002165,2.124421285
Iso Week 345,49.741747217432746,3332.340989617495,891.5649828337172,276.7815186411951,57.71789293528077,56.96745400169584,123.58983341297323,54.06660827591916,100.56256006504503,157.30367752220104,27.543022932501824,31.2862576333632,79.09922882672755,1.29787473
Iso Week 346,76.80860438923699,3374.559924255048,752.1819058624371,380.7658559772004,59.38611374503096,117.50901891270632,52.49189158478729,77.08868872212462,75.59972598362701,126.54472336224389,39.22546944364615,63.77660442969305,100.3175220490775,1.997147663
Iso Week 347,64.94518125675164,3681.74197623502,917.8709880798832,354.8038424234789,77.14987306569374,90.79701847282912,73.94143559645804,74.62410014080332,73.00450125423824,121.5467220449717,9.478457808490203,62.316536302562085,46.69499074089547,1.904265555
Iso Week 348,99.95364645972148,4076.783359855173,1074.8999412277303,346.832074345582,87.43951146366228,143.23213155572236,98.21980915021356,56.96199213275232,93.77153611422148,127.31804458553565,34.42604561552015,62.58674112251277,85.3447798145372,2.049042073
Iso Week 349,92.65164631719804,5107.948765069436,1742.750093809511,247.50052421607805,125.5543746093753,120.25406762969855,114.31833731425525,81.07364250468324,59.41269002871037,123.24666923493116,25.990563855566982,73.39294564278877,58.57979271093949,1.753796092
Iso Week 350,130.5505942429477,5499.100832725542,1898.5377075714296,382.3073675343681,132.4662194455921,135.57271172430816,123.25908785449414,76.58776995668616,52.56930070992555,123.71535056321758,16.833330223531135,71.38137122164693,56.32572249072364,2.266783685
Iso Week 351,101.42352677777002,5533.695306523116,1781.4459209849483,394.3799280658948,126.80962875967212,153.3568276933429,125.62986724554204,74.28211643777622,51.91894460275196,159.4518783293287,63.12940049414815,84.2521823891453,62.72617451604662,3.952963785
Iso Week 352,141.34235921302292,5800.551411052089,1786.4102070400345,349.87787931638417,108.7230591437002,133.26880412010848,153.62244329260497,97.57717947029478,70.17387846534497,143.33828432779185,49.8007397714097,62.26728983041613,53.41908332896137,4.582111437
Iso Week 353,168.3648998690549,6330.103718572206,2028.248925962744,301.39678592543845,103.81573891210166,162.4563769774982,115.59819118552836,95.6651607577601,128.52822949527604,100.93417149538436,28.06541995885265,74.11664189510904,66.68407143035827,4.853325232
Iso Week 354,95.78221810379156,8115.402024415251,2290.4598272367534,452.2727508784384,126.59871951789202,160.24209130832955,133.3404088789546,101.5583149262052,72.00702137119764,155.8394389869095,48.92602969011551,89.94890920285921,64.29107872656844,5.90421283
Iso Week 355,85.35257899258944,7954.068617559717,2692.221546136538,389.6111904326335,125.02044028964671,172.24003195029928,126.33698224534952,117.26283357544972,106.15943945292148,175.1466344734135,40.99525699245413,64.65585958808632,71.60125349939436,6.93546189
Iso Week 356,135.59900663127831,7252.939621024857,2069.6968795347934,452.4615281159369,146.69141550443095,173.57270852420524,98.07809643552852,76.19678108008092,68.9974169592854,127.1733475295069,78.8212743298734,80.05124839176491,70.48336047450303,7.699943907
Iso Week 357,99.31588554342976,6680.40466770136,1790.259180663135,396.3677739020577,149.4613269204238,137.5591968850917,114.56598996344418,73.65878242186703,75.35595845250852,158.52233523905196,50.67327602483311,73.57575587372594,74.12784833277358,7.009270734
Iso Week 358,124.04264171034352,6849.901828407087,1762.2445703820651,422.3256039528124,120.86571878246323,150.94964906978723,92.56027870306416,84.96956512235958,90.93728568746047,165.6023327703789,31.75254047700357,53.66048591068935,70.60053968181204,7.035798534
Iso Week 359,99.13172542253218,7207.70272175141,1760.9532120015,401.7750010553863,138.47516816707306,123.4152603547407,95.02398326981924,80.75301628253101,99.73895802100176,159.51159492856436,42.297621509871966,70.32639975840893,79.4017755389468,6.323995065
Iso Week 360,98.63356626970996,5883.71228847431,1553.9325244736244,483.8758906616957,115.87885684786907,152.82528703263213,84.63931195651911,103.04507520286866,104.5726295866594,118.67464224365656,35.93623715256269,59.26986826755316,93.36117142981496,6.489672945
Iso Week 361,125.66789376515514,4666.431148352693,1236.6584078828505,421.938258043829,140.35267178268484,133.78103180448755,116.91185614498872,66.56496336504948,93.53627812036244,164.89755077452165,45.22250420976582,64.649261008221,66.25571987515477,9.038331271
Iso Week 362,118.1765478877917,4336.170142128181,1273.7551162378545,336.0496545423804,168.69054690086386,181.70787818949543,122.0581113924256,74.11417262207179,101.4278039853366,152.79148401943024,61.91323598265218,73.03053784466805,46.75858010877935,12.48888999
Iso Week 363,75.3386714092785,3531.333205876883,1117.2227645183466,354.7307383173806,146.1271067485798,145.6723437808336,121.31696824356234,102.29650992165178,92.00692151667592,143.92852247064792,36.38137611044137,112.80154937545068,58.27542370904659,23.80599548
Iso Week 364,95.231550002566,2863.346970091967,974.9541462660558,270.4401991425563,172.939927276922,166.0376128738185,154.03274687014573,147.59129701660223,109.77078002857466,175.18841968548043,47.63932946546697,77.4739396716425,56.54747144407644,62.44720416
Iso Week 365,47.12965074876574,2105.2953259172045,716.2568931499574,216.29953622711895,172.4980404650957,167.10031754928315,141.6759009363117,101.9697657128916,101.76000147360529,214.56340844294505,42.40277648200841,105.4000520179055,74.10334619879276,93.53049208
Iso Week 366,111.3896075088975,2469.180406308064,875.1511777347897,236.70358885107936,161.18229092583692,201.16360604889036,165.11811982964306,81.33914446219215,121.71991922835618,193.2116321297524,77.98238727844026,114.61299121729114,102.10433682643574,86.75280782
Iso Week 367,90.05928685874395,2184.94916988945,599.2542315536658,367.8397601362033,153.67569527860857,146.3824261801996,138.8134515821316,100.0282507480608,131.27207086012194,191.28307379035869,37.73286797702417,88.30667542521782,56.07823404501661,93.8640927
Iso Week 368,80.984352948708,2238.7899292895463,442.50669063062895,348.0360695721478,162.4795548493996,156.3202214902888,100.56234388452762,86.36440558583419,111.68026945352725,197.36033337731507,59.73402609346647,87.39884902067308,69.49044856530061,60.88996314
Iso Week 369,71.54285427645638,2109.878558476309,455.8737739190642,261.10583553685177,127.53571543989776,106.87346455133572,109.5580114184282,84.93267009736981,93.98581111652962,165.5770607942948,32.09569611888096,83.180901484692,83.47393768591631,32.61321903
Iso Week 370,91.71652215638817,1750.4701490593466,325.8872156150061,283.6706308686847,133.8487323995594,122.22689215942955,87.97015162463855,68.91977442596429,64.89944335758958,184.2258807026252,42.27775111364464,98.04829888427504,79.463033072291,21.55071905
Iso Week 371,61.81364602432843,1712.573278576417,341.88654480275176,335.9218299109143,112.68650483256306,123.46954959336206,98.27074907599192,71.13484475006474,131.0537639508823,169.32462856495067,46.98675938640452,70.26271534948913,67.76314240017379,17.92078914
Iso Week 372,74.07102772646564,1325.076217433978,326.54875290813897,204.87043035972135,127.61764641818046,106.84430789732464,106.83992826668866,79.42409914489727,106.6882114729584,175.65271840478243,57.467484594241405,74.56502923990669,48.4077671207841,13.34944871
Iso Week 373,64.40891972827804,1177.6958728477855,326.71354611329986,210.634655905854,117.85301382603625,128.4526701615124,102.96536947821838,70.51789675862162,105.39530751668454,177.8645682302154,56.09363231449209,80.23404641421268,82.26855475296931,9.023988449
Iso Week 374,52.416211593195264,1040.2501203084703,289.3315272195172,232.0060070019536,122.7617592127914,156.5656873642266,76.3399969391056,76.7696167682101,87.57821431202576,166.1140199258854,36.62677606327224,80.24009971312726,73.46294578281378,8.254802157
Iso Week 375,94.5425539534526,975.2772839907412,258.6259245728261,202.31060294346088,155.58045486466636,131.66050209634355,100.34661230503538,62.91555115644672,113.58774743004052,209.7346666350622,31.891051435314186,72.59847546873151,44.43463374771993,7.013067362
Iso Week 376,72.94654509514761,931.9980569422704,203.78218693750156,240.03019058393556,141.98411296532478,134.8686176549935,95.35461244120384,71.96537636669956,88.05117672051071,155.4208100389264,43.58344091082928,94.58553600163994,66.66025617760428,7.167037127
Iso Week 377,95.97157362334464,793.1812517448059,223.3028130531772,241.7868985862638,112.07797950085008,126.60039999290234,108.58984443909156,90.87910910973514,98.09802315910768,176.0810549323031,63.44020477226383,67.6242013060755,73.24670060342922,6.612492495
Iso Week 378,57.81970112372756,805.0200257100087,210.70807794593549,220.71785817111532,194.06878994968903,118.22208137606106,86.52528768884076,91.2067621430634,108.43174548519995,197.6745703143044,33.10161540052111,60.523122370460456,71.76932189196067,5.956355892
Iso Week 379,72.09581755369727,671.2448143152569,223.93677993676448,204.16637132270583,108.5765558208459,128.07507900190444,103.18063111816268,69.71470996068817,72.99114399708348,151.66798640013891,41.9334669719101,71.67238430124037,68.84137559393069,5.754988443
